gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,avg_charge_per_month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,50,1,1,1,1,1,1,1,1,1,0,114.35,0,113.55098039215687,1,0,1,0,0
0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,44.6,1,26.849999999999998,0,0,1,0,0
0,1,1,0,29,0,0,1,1,0,1,0,0,1,1,45.0,0,40.955000000000005,0,0,0,1,0
1,1,0,0,3,0,0,1,0,0,1,0,0,1,1,41.15,1,33.05,0,0,0,1,0
1,1,0,0,13,1,1,1,0,1,1,0,1,1,1,106.9,1,97.45,0,0,0,1,0
1,1,1,0,57,1,1,1,0,1,0,0,0,1,1,89.85,0,84.9198275862069,0,0,0,1,0
0,0,0,0,31,0,0,1,1,1,0,1,0,1,1,49.85,0,47.503125,0,1,0,0,0
0,0,1,0,45,1,1,1,1,1,1,1,1,1,0,113.3,0,109.39673913043478,1,0,0,0,1
0,0,1,1,61,1,1,1,1,1,1,1,1,1,0,88.1,0,89.14112903225806,0,1,0,0,1
1,0,0,0,50,1,1,0,0,0,0,0,0,0,0,24.9,0,23.436274509803923,0,1,0,0,0
0,1,0,0,19,1,0,1,1,1,0,1,1,1,1,105.0,0,100.3625,0,0,0,0,1
1,0,0,0,59,1,0,0,0,0,0,0,0,0,0,19.35,1,18.326666666666664,0,1,0,0,1
0,0,1,0,71,1,1,0,0,0,0,0,0,0,1,24.25,0,24.06875,0,1,1,0,0
0,1,0,0,16,1,0,1,0,0,0,1,1,1,1,94.45,1,88.89411764705882,0,0,0,1,0
1,0,1,0,57,1,0,1,1,1,0,1,0,0,1,59.75,0,59.48534482758621,0,1,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24.8,1,12.4,0,0,0,0,0
1,1,1,0,20,1,1,1,0,1,0,1,1,1,0,107.05,0,103.43095238095239,0,0,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,70.6,1,35.3,0,0,0,0,1
1,0,1,0,5,1,1,1,0,1,0,1,0,0,1,85.4,1,66.85000000000001,0,0,0,1,0
0,0,1,0,52,1,1,1,0,1,1,0,1,1,1,105.05,1,106.12924528301888,0,0,0,1,0
1,1,1,0,21,1,0,1,1,1,0,0,0,1,1,64.95,0,60.9,0,0,0,0,0
1,0,0,0,14,0,0,1,0,0,1,1,1,1,1,55.0,0,51.46333333333334,0,0,0,1,0
0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,50.55,0,40.791666666666664,0,0,0,0,0
0,0,0,0,6,1,0,1,1,1,0,0,0,0,0,55.15,0,46.128571428571426,0,0,0,0,1
0,0,0,0,10,1,0,1,0,1,0,0,0,0,0,51.2,0,45.29545454545455,0,0,0,1,0
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,25.4,0,12.7,0,0,0,0,1
0,0,0,0,68,1,1,1,1,0,0,0,0,0,0,54.45,0,53.44565217391305,0,0,0,0,1
1,0,1,1,18,1,0,1,0,0,1,0,1,1,0,95.15,1,93.68157894736842,0,0,0,0,1
0,0,0,0,22,1,1,1,0,0,0,0,0,0,1,76.0,0,77.54782608695652,1,0,1,0,0
0,0,0,0,20,1,0,1,0,0,0,0,0,0,1,44.35,0,44.15,0,0,0,1,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,70.0,1,35.0,0,0,0,1,0
1,1,0,0,8,1,0,1,0,1,0,0,0,0,1,74.5,1,67.39444444444445,0,0,0,1,0
1,0,0,0,10,1,0,1,0,0,0,0,0,0,1,44.85,1,39.58181818181818,0,0,1,0,0
1,1,0,0,24,1,1,1,0,0,0,0,0,0,1,76.1,1,68.508,0,0,0,1,0
1,0,0,0,35,1,0,1,1,1,1,0,0,0,0,61.2,0,56.144444444444446,1,0,0,0,1
1,0,1,1,23,1,0,1,0,1,1,1,0,0,0,86.8,0,80.86666666666666,1,0,0,0,1
0,1,0,0,6,1,0,1,0,0,0,0,1,1,1,89.35,0,81.11428571428571,0,0,0,1,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,19.7,0,16.95,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.25,0,10.125,0,0,0,0,1
0,0,1,1,71,1,0,1,0,0,1,0,0,0,0,76.05,0,75.50625,0,1,0,1,0
1,1,1,0,35,1,1,1,0,0,1,0,1,1,1,100.8,0,95.48611111111111,0,0,0,1,0
1,0,1,1,40,1,1,1,0,0,1,0,1,1,1,74.55,0,73.5548780487805,0,0,0,1,0
0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,73.6,1,36.8,0,0,0,0,1
1,0,0,0,23,1,0,1,0,0,0,0,1,1,1,64.9,0,62.90833333333333,1,0,0,0,0
0,1,0,0,4,1,1,1,0,0,0,0,1,1,1,95.45,1,79.22,0,0,0,1,0
1,0,0,0,4,1,0,1,0,0,1,1,0,1,1,90.4,0,71.33,0,0,0,1,0
0,0,1,1,68,0,0,1,0,1,1,1,1,1,0,60.3,0,59.55072463768116,0,1,1,0,0
1,0,0,1,38,1,1,1,0,1,0,0,0,0,1,81.85,0,80.55641025641025,0,0,0,0,1
1,0,1,1,52,1,1,0,0,0,0,0,0,0,0,24.8,0,23.19056603773585,0,1,0,0,1
1,1,1,0,32,1,1,1,0,0,0,0,0,0,1,74.9,1,69.79848484848485,0,0,0,1,0
1,0,1,1,29,1,0,1,0,0,1,1,1,1,0,75.55,0,68.48,0,1,0,0,1
1,1,1,1,38,1,1,1,0,1,0,0,1,1,0,101.15,0,95.94487179487179,0,0,0,1,0
1,0,0,1,48,1,1,1,1,0,1,0,1,1,1,78.75,0,75.15204081632653,1,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.25,0,9.625,0,0,0,0,0
0,0,0,0,22,1,0,1,1,0,0,1,0,1,1,89.05,0,82.01086956521739,0,0,0,1,0
0,0,0,0,43,1,1,1,1,1,1,1,1,1,0,115.05,0,111.25227272727274,0,1,1,0,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,1,69.35,0,56.93333333333334,0,0,0,1,0
1,0,0,0,5,1,0,1,0,0,0,0,1,0,1,80.6,1,69.25833333333334,0,0,0,1,0
1,0,1,1,51,1,1,1,1,1,0,1,1,1,0,110.05,0,109.35384615384615,1,0,1,0,0
1,0,0,0,71,1,0,0,0,0,0,0,0,0,1,19.9,0,18.820833333333333,0,1,1,0,0
0,0,1,1,38,1,0,1,1,1,0,1,1,1,0,80.3,1,78.42692307692307,1,0,1,0,0
1,1,1,0,24,1,0,1,0,0,1,0,1,1,1,93.15,1,89.242,0,0,0,1,0
1,0,1,0,35,1,1,1,0,0,0,1,1,0,1,91.5,0,89.89861111111111,0,0,1,0,0
0,1,0,0,54,1,1,1,1,1,0,1,1,1,0,82.45,1,79.09272727272727,1,0,0,0,0
0,0,1,1,72,0,0,1,0,1,1,1,1,1,1,60.0,0,58.41095890410959,0,1,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,44.8,0,22.4,0,0,0,1,0
0,0,1,1,9,1,0,1,1,0,0,0,0,0,0,48.6,0,42.230000000000004,1,0,0,0,1
1,0,0,0,69,0,0,1,1,1,0,1,1,1,1,60.05,0,59.667142857142856,0,1,0,0,0
0,0,1,0,52,1,1,1,0,1,0,1,1,1,1,102.7,0,96.94528301886793,0,0,1,0,0
0,1,1,0,11,1,0,1,0,0,0,1,1,0,1,82.9,0,73.33749999999999,0,0,0,1,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,70.35,1,46.35,0,0,0,1,0
0,1,1,1,28,0,0,1,0,0,0,0,1,0,1,35.9,0,33.574137931034485,0,0,0,1,0
0,1,0,0,17,1,1,1,0,0,1,0,0,0,1,82.65,0,81.66944444444444,0,0,1,0,0
0,0,1,1,35,1,0,0,0,0,0,0,0,0,1,19.85,0,20.5375,0,1,0,0,1
0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,19.2,0,17.994444444444444,1,0,0,0,1
1,0,0,0,46,1,1,1,0,1,1,0,1,0,1,94.9,0,94.10531914893616,1,0,1,0,0
0,0,0,0,7,1,1,1,0,0,0,0,0,0,1,73.85,1,63.90625,0,0,0,1,0
0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,80.6,1,51.93333333333334,0,0,0,0,1
1,0,1,1,68,1,1,1,0,1,1,1,0,1,1,75.8,1,76.72391304347826,1,0,0,0,0
0,0,0,0,43,1,1,1,0,1,1,0,1,1,1,104.6,1,108.1784090909091,0,1,0,1,0
0,0,0,0,68,1,1,1,1,1,1,1,1,1,1,88.15,0,89.10797101449275,0,1,0,1,0
0,0,0,0,36,1,0,1,0,1,0,0,1,1,1,94.8,0,96.36891891891892,0,0,1,0,0
1,0,1,0,63,1,1,1,0,1,1,0,1,1,1,103.4,1,103.171875,0,0,0,1,0
0,1,0,0,32,1,0,1,0,1,0,1,0,0,0,54.65,0,55.45757575757575,0,0,0,0,0
0,0,1,0,71,1,1,1,1,1,1,1,1,1,0,85.75,0,86.44166666666666,0,1,1,0,0
0,0,1,1,66,1,1,1,1,1,1,0,0,0,1,67.45,0,67.29328358208954,0,0,0,0,0
1,0,0,0,63,1,0,0,0,0,0,0,0,0,0,20.5,0,20.75234375,1,0,0,0,1
0,0,0,1,41,1,0,0,0,0,0,0,0,0,1,20.25,0,20.595238095238095,1,0,1,0,0
0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,72.1,0,36.05,0,0,0,1,0
0,0,0,0,2,1,0,1,0,0,0,0,1,1,1,90.4,1,56.06666666666666,0,0,0,1,0
0,0,1,0,70,1,0,0,0,0,0,0,0,0,0,19.45,0,18.359154929577464,0,1,0,0,0
0,0,0,0,23,0,0,1,0,0,0,0,1,1,1,44.95,0,41.53541666666667,0,0,0,1,0
0,1,1,0,64,1,0,1,1,1,1,0,0,1,0,97.0,0,98.93692307692307,1,0,0,0,0
1,0,1,1,37,1,1,1,1,0,1,1,0,0,1,62.8,0,59.9671052631579,0,1,1,0,0
1,0,0,1,17,1,0,1,0,0,0,0,0,0,0,44.6,0,37.855555555555554,1,0,0,0,1
0,1,0,0,7,1,0,1,0,0,0,0,1,1,1,89.15,0,71.79375,0,0,0,1,0
1,0,1,1,4,1,1,1,0,1,1,0,0,0,1,84.8,1,74.38,0,0,0,0,0
0,1,0,0,21,0,0,1,1,0,0,0,1,0,1,41.9,1,38.18636363636364,0,0,0,1,0
0,0,0,0,10,1,0,1,0,0,0,0,0,1,1,80.25,1,76.9090909090909,0,0,0,0,0
0,1,0,0,16,1,1,1,1,0,0,0,0,0,1,54.1,0,52.294117647058826,0,0,0,1,0
1,0,1,0,64,1,1,1,0,1,0,1,1,1,1,105.25,0,104.97538461538461,0,1,0,1,0
1,1,1,0,27,0,0,1,1,0,0,0,0,0,0,30.75,1,28.75357142857143,0,0,1,0,0
1,0,1,1,42,1,1,1,1,0,0,0,1,1,0,97.1,0,93.41279069767442,1,0,0,1,0
1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,20.2,0,13.958333333333334,0,0,0,0,1
0,0,0,0,41,1,0,1,0,1,0,1,1,1,1,98.8,0,94.26547619047619,0,1,0,0,0
1,0,1,0,58,1,0,1,0,0,1,0,0,0,0,50.3,0,48.78898305084746,1,0,1,0,0
0,0,0,0,47,1,0,0,0,0,0,0,0,0,1,20.55,0,19.702083333333334,0,1,0,0,1
1,0,0,0,18,1,0,1,0,0,0,1,0,0,1,75.9,0,72.26578947368421,0,0,0,0,0
1,0,0,0,5,1,0,1,0,0,1,0,1,1,0,96.5,1,82.09166666666667,0,0,0,0,0
1,0,1,0,23,1,0,1,1,0,0,0,0,1,1,59.95,0,58.583333333333336,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.15,0,9.575,0,0,0,0,1
1,0,1,0,71,1,1,1,0,0,1,0,1,1,1,98.65,0,96.70625000000001,1,0,1,0,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,1,112.6,0,111.32397260273972,0,1,1,0,0
1,0,1,1,33,1,0,0,0,0,0,0,0,0,0,20.6,0,20.301470588235293,1,0,0,0,1
1,0,0,0,2,1,1,1,0,0,0,0,1,0,1,85.65,1,60.5,0,0,0,1,0
1,0,0,1,24,0,0,1,1,0,0,1,0,0,0,35.75,0,33.232,0,1,0,0,1
0,0,1,1,56,1,1,1,0,1,1,1,0,1,1,99.75,0,98.39298245614034,1,0,1,0,0
1,0,0,0,37,1,0,1,0,1,0,0,1,1,1,96.1,0,95.96842105263158,0,0,1,0,0
0,0,0,0,43,1,1,1,0,1,1,1,1,1,0,85.1,0,83.23295454545455,1,0,1,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,25.35,0,12.675,0,0,0,0,1
0,0,1,0,25,1,1,1,0,0,1,1,1,1,1,104.95,1,98.71153846153847,0,0,0,0,0
0,0,0,0,61,1,1,1,1,1,1,1,1,1,0,89.65,0,85.6241935483871,0,1,0,1,0
1,0,0,0,17,1,1,1,0,0,1,1,0,0,0,86.75,0,78.34722222222223,1,0,0,1,0
0,0,1,0,41,1,0,1,0,1,1,1,0,0,1,86.2,0,79.50119047619049,1,0,0,0,0
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,50.65,1,25.325,0,0,0,0,1
1,1,1,1,72,0,0,1,1,1,1,1,1,1,1,64.8,0,64.82671232876713,0,1,0,0,0
1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,90.85,1,45.425,0,0,1,0,0
1,0,0,0,48,1,1,1,0,1,1,0,1,1,1,108.1,0,103.41734693877551,0,1,0,0,0
1,1,1,0,11,1,0,0,0,0,0,0,0,0,0,19.95,1,17.895833333333332,0,0,0,0,1
0,1,1,0,55,1,1,1,0,1,1,0,0,0,1,85.45,1,87.04821428571428,0,0,0,1,0
0,0,0,0,42,0,0,1,1,1,1,1,0,1,1,54.75,0,54.61511627906976,1,0,0,1,0
1,0,0,0,44,1,1,1,0,0,1,0,0,1,1,90.4,0,90.28888888888889,0,0,0,0,1
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,44.0,0,22.0,0,0,0,1,0
0,0,0,0,27,1,1,1,0,0,0,0,1,1,1,95.6,0,92.6875,0,0,0,0,0
1,1,1,0,27,1,1,1,0,1,1,1,1,1,1,84.8,0,82.48392857142858,0,0,0,0,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,44.3,0,29.766666666666666,0,0,0,1,0
0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,19.9,0,18.3775,0,0,0,0,1
0,1,1,0,42,1,1,1,0,0,0,0,1,1,1,95.05,0,91.73255813953489,0,0,0,1,0
0,0,0,0,66,1,1,1,1,1,1,1,1,1,1,90.05,0,89.04402985074627,0,1,1,0,0
1,1,1,0,33,1,1,1,1,0,1,1,1,1,1,109.9,0,108.66764705882352,0,0,0,0,0
0,0,0,0,34,1,0,1,0,1,0,0,0,0,1,73.95,1,72.12714285714286,0,0,1,0,0
1,1,0,0,33,0,0,1,0,0,1,1,1,1,1,54.6,0,53.050000000000004,0,0,0,1,0
0,0,1,1,23,1,0,0,0,0,0,0,0,0,0,20.05,0,17.295833333333334,1,0,0,0,1
0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,19.75,0,18.913636363636364,1,0,0,0,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,20.05,0,19.808333333333334,1,0,1,0,0
1,0,1,1,69,1,1,1,0,0,1,0,1,1,1,99.45,1,100.10857142857144,0,0,1,0,0
0,0,1,0,68,1,0,1,1,0,0,1,0,0,0,55.9,0,55.77971014492754,1,0,0,0,0
1,0,0,0,20,1,0,0,0,0,0,0,0,0,1,19.7,0,19.97142857142857,0,1,0,0,1
1,0,0,0,72,1,0,0,0,0,0,0,0,0,1,19.8,0,20.11986301369863,0,1,1,0,0
1,0,1,1,60,1,1,1,1,0,1,0,1,0,1,95.4,0,95.27868852459017,1,0,0,0,0
1,1,1,1,32,1,0,1,0,1,0,0,1,1,1,93.95,0,86.71060606060605,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.9,1,9.95,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.6,1,9.8,0,0,0,0,1
1,1,0,0,3,1,1,1,0,1,0,0,0,0,1,81.35,1,58.425,0,0,0,1,0
0,0,1,0,46,1,1,0,0,0,0,0,0,0,1,24.45,0,22.684042553191492,1,0,0,0,0
0,0,1,0,29,1,1,1,0,0,0,0,0,0,1,74.95,0,71.635,0,0,0,1,0
1,0,0,0,51,1,1,1,0,1,1,1,0,0,1,87.35,0,86.01923076923077,0,0,0,1,0
0,1,1,0,48,1,0,1,0,0,0,0,0,0,1,70.65,0,72.34795918367347,0,0,0,0,0
0,0,1,1,16,1,0,1,0,1,0,0,0,0,0,73.25,0,70.33823529411765,0,0,0,0,0
1,0,1,0,70,1,1,1,0,1,1,1,0,1,1,98.7,0,96.60422535211266,0,1,0,0,0
0,0,1,1,40,1,1,0,0,0,0,0,0,0,1,24.8,0,24.992682926829268,0,1,0,0,1
0,0,1,1,22,1,0,1,0,1,0,0,0,1,0,83.3,1,80.25652173913043,0,0,0,1,0
0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,75.3,1,37.65,0,0,0,0,0
0,0,1,1,5,1,1,0,0,0,0,0,0,0,1,24.3,0,22.041666666666668,0,0,0,0,1
0,0,0,0,7,1,0,1,0,0,0,0,0,0,1,69.85,0,64.43125,0,0,0,0,0
1,0,0,1,29,1,1,1,0,1,1,1,0,1,0,100.55,0,94.34833333333333,1,0,1,0,0
1,0,1,1,44,1,1,0,0,0,0,0,0,0,0,25.7,0,24.677777777777777,1,0,0,0,1
0,0,0,0,10,0,0,1,1,1,1,0,0,0,0,40.7,0,40.845454545454544,0,0,0,0,0
0,1,1,0,55,1,1,1,0,0,0,0,0,0,0,51.65,0,50.68839285714286,0,0,0,0,0
1,1,1,0,52,1,1,1,0,1,1,0,1,1,1,105.1,0,101.44150943396225,1,0,0,0,0
0,0,1,1,10,1,1,1,0,0,0,0,0,1,0,85.95,0,78.05454545454546,0,0,0,1,0
1,0,0,0,18,1,1,1,0,0,0,0,0,0,1,75.6,0,73.42368421052632,0,0,0,0,0
0,0,1,0,68,1,1,1,1,0,0,1,0,0,0,58.25,0,57.618840579710145,1,0,0,0,0
0,0,1,1,61,1,0,0,0,0,0,0,0,0,1,19.4,1,19.073387096774194,0,0,0,0,1
0,0,1,1,72,0,0,1,1,1,1,1,1,1,1,65.2,0,65.5404109589041,0,1,1,0,0
1,0,0,0,2,1,0,1,1,0,1,0,0,0,0,53.45,0,39.833333333333336,0,0,0,1,0
1,0,0,0,12,1,0,1,0,0,0,0,0,0,1,45.4,1,39.91538461538461,0,0,0,0,0
1,0,1,0,41,1,0,0,0,0,0,0,0,0,1,19.75,0,21.41547619047619,0,1,0,1,0
0,0,0,0,26,0,0,1,0,0,1,1,1,0,1,44.45,0,43.84444444444444,0,0,1,0,0
1,0,1,0,36,1,0,0,0,0,0,0,0,0,0,20.85,0,19.46081081081081,1,0,0,0,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,1,114.05,0,116.00273972602741,0,1,1,0,0
1,0,1,0,35,1,1,1,0,0,0,1,0,1,1,89.85,0,87.8111111111111,0,0,0,0,0
1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,55.05,0,27.525,0,0,0,0,1
0,0,1,1,16,1,1,1,1,0,1,1,1,1,1,112.95,0,110.73823529411764,0,0,0,1,0
0,1,0,0,49,1,1,1,1,0,0,0,1,1,0,101.55,0,101.40799999999999,0,0,1,0,0
0,0,1,0,54,1,1,1,1,1,1,1,1,1,1,114.65,0,109.99090909090908,1,0,0,0,1
0,0,0,1,18,1,1,1,1,0,0,0,0,1,0,64.8,0,61.40526315789474,0,0,0,1,0
0,0,1,0,36,1,0,1,0,0,0,0,0,1,0,80.4,0,79.39594594594595,0,0,0,1,0
0,0,0,0,60,1,1,1,0,1,1,0,1,1,1,105.9,1,104.85983606557377,0,0,0,1,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,69.55,1,34.775,0,0,0,0,1
0,0,1,1,52,1,1,0,0,0,0,0,0,0,1,25.05,0,23.96698113207547,0,1,0,0,0
1,0,1,1,8,1,0,1,0,0,1,0,1,1,1,94.75,0,84.39444444444445,0,0,0,1,0
1,0,1,1,72,1,0,1,1,1,0,1,1,1,0,105.5,0,104.26780821917808,0,1,0,0,0
0,0,0,0,64,1,1,0,0,0,0,0,0,0,0,24.7,0,25.273076923076925,1,0,0,0,1
0,1,0,0,22,1,0,1,1,0,1,1,0,1,1,69.75,0,67.19130434782609,0,0,0,0,1
1,0,1,0,60,0,0,1,0,1,1,1,1,1,1,60.2,0,58.72786885245902,0,0,0,0,0
0,0,1,1,28,1,0,1,0,0,0,0,0,1,1,81.05,1,76.79655172413793,0,0,0,1,0
0,0,1,0,61,1,1,0,0,0,0,0,0,0,0,24.4,0,22.86935483870968,0,1,0,0,1
0,0,0,0,24,1,1,1,0,1,1,0,1,1,1,104.15,0,99.786,0,0,0,1,0
1,0,1,1,28,1,0,1,0,1,1,1,1,0,0,92.9,0,95.4603448275862,1,0,0,0,0
0,0,1,1,30,1,0,1,0,1,1,1,1,1,0,80.8,0,76.42903225806452,0,1,0,0,0
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,20.0,0,12.666666666666666,0,0,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,75.1,0,37.55,0,0,0,1,0
1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,19.65,0,14.414285714285715,0,0,0,0,1
0,0,1,0,24,1,0,1,0,1,0,0,1,1,1,69.45,0,64.562,0,0,0,0,0
1,0,1,1,4,1,1,1,0,0,1,0,1,1,0,101.15,1,77.17999999999999,0,0,0,1,0
1,0,0,0,7,1,1,1,0,1,0,0,1,1,1,99.8,1,84.15625,0,0,0,1,0
1,1,1,0,72,1,1,1,1,1,1,1,1,1,1,116.05,0,115.13561643835617,0,1,0,0,0
1,0,0,0,70,0,0,1,0,0,0,1,0,1,1,40.05,0,39.433098591549296,0,1,0,0,1
1,1,1,0,64,1,1,1,0,0,1,1,1,1,0,102.1,0,100.59153846153846,0,1,0,1,0
1,0,1,1,72,1,1,1,0,1,0,0,1,0,1,89.7,0,90.2595890410959,1,0,0,1,0
0,0,0,1,44,1,0,0,0,0,0,0,0,0,0,19.9,0,19.29111111111111,0,1,0,0,1
0,0,1,1,13,1,0,1,0,0,0,0,0,1,0,55.95,1,52.45357142857143,0,0,0,1,0
0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,20.65,0,18.366666666666667,1,0,0,0,1
1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,55.0,1,27.5,0,0,0,1,0
1,0,1,0,9,1,0,1,0,0,1,0,1,1,1,70.05,0,56.44,0,0,0,0,1
1,0,1,0,24,1,0,1,1,0,0,1,0,0,0,53.6,0,52.614,0,0,0,0,1
0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,74.7,1,37.35,0,0,0,1,0
1,0,0,0,24,1,1,1,0,1,0,0,0,0,1,80.25,1,74.46,0,0,0,1,0
1,1,1,1,35,1,0,1,0,1,0,1,1,1,1,76.05,0,76.3111111111111,0,0,0,1,0
0,0,1,1,7,1,0,1,1,1,1,1,1,0,1,75.7,0,69.25625,0,0,0,1,0
1,0,0,0,5,1,0,1,0,0,0,1,1,1,1,96.1,1,75.56666666666666,0,0,0,1,0
0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,69.0,1,62.175,0,0,0,0,0
1,0,1,1,11,1,0,0,0,0,0,0,0,0,0,19.65,0,18.8125,0,1,0,0,1
0,0,1,0,48,0,0,1,1,0,1,0,0,1,1,45.3,1,43.775510204081634,0,0,0,0,0
0,1,0,0,20,1,0,1,0,0,0,0,0,1,1,81.45,0,79.6,0,0,0,1,0
0,0,1,0,72,1,1,1,0,1,1,1,1,1,1,108.5,0,109.64109589041097,1,0,0,0,0
0,0,1,1,8,1,0,1,0,1,0,0,1,0,1,83.55,1,75.5611111111111,0,0,0,1,0
1,0,1,1,72,1,1,1,0,0,0,0,0,1,1,84.5,0,83.98424657534247,0,1,1,0,0
0,0,0,0,15,1,1,1,0,1,0,0,1,1,1,100.15,0,88.4375,0,0,0,1,0
1,0,0,0,72,1,1,1,0,1,1,1,1,1,1,88.6,0,84.95821917808219,0,1,0,0,0
1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,74.35,1,37.175,0,0,0,1,0
1,0,1,1,63,1,1,1,0,1,1,0,1,1,1,104.8,0,103.08203125,0,1,0,0,0
0,0,0,0,2,1,0,1,0,1,0,0,1,0,1,59.0,0,38.050000000000004,0,0,0,1,0
0,0,1,0,2,1,0,1,1,0,0,0,0,0,1,74.4,1,46.46666666666667,0,0,0,1,0
1,1,1,0,61,1,1,1,0,1,0,0,0,1,0,64.05,0,62.94516129032258,1,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.4,0,10.2,0,0,0,0,1
1,0,0,0,22,0,0,1,0,1,1,0,0,1,1,43.75,1,39.28695652173913,1,0,0,0,0
1,0,1,0,28,1,0,1,1,1,0,1,0,0,0,60.9,0,61.574137931034485,0,0,0,0,1
0,0,1,0,70,1,0,0,0,0,0,0,0,0,0,19.8,0,19.685211267605634,0,1,0,0,0
0,1,0,0,5,0,0,1,0,1,0,0,0,0,0,28.45,1,21.84166666666667,0,0,0,1,0
0,0,0,0,12,1,1,1,1,1,1,0,0,1,1,99.7,1,95.26538461538462,0,0,0,0,0
1,0,0,0,34,1,1,1,1,1,1,1,1,1,0,116.25,0,111.40142857142858,1,0,1,0,0
0,1,1,0,71,1,1,1,1,0,0,0,0,0,1,80.7,0,78.83333333333333,0,1,1,0,0
0,0,1,1,70,1,1,1,1,0,0,0,0,1,0,65.2,0,63.98802816901408,1,0,0,0,0
0,0,1,1,52,1,0,1,1,0,1,1,0,0,1,84.05,0,81.63773584905661,0,0,0,0,0
1,0,0,1,69,1,1,1,1,1,1,1,1,0,1,79.45,0,78.60785714285714,0,1,1,0,0
0,1,0,0,20,1,1,1,0,1,1,0,0,1,1,94.1,1,84.87619047619049,0,0,0,1,0
1,0,0,1,11,1,1,1,0,0,1,0,0,0,1,78.0,0,70.98333333333333,0,0,0,0,1
1,0,1,0,2,1,0,1,0,0,0,1,1,1,1,94.2,1,55.833333333333336,0,0,0,1,0
0,0,1,1,6,1,1,1,0,0,0,1,0,0,1,80.5,1,71.83571428571429,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.85,0,9.925,0,0,0,0,1
1,1,1,1,20,1,0,1,1,0,1,1,0,1,0,94.3,0,86.58571428571429,1,0,1,0,0
1,0,0,0,61,1,1,1,1,0,1,0,1,1,1,106.45,0,101.61532258064516,0,0,0,1,0
0,1,1,0,5,1,1,1,0,0,0,0,0,0,1,74.35,1,55.800000000000004,0,0,0,1,0
0,0,0,0,56,1,1,1,0,1,0,1,1,1,1,105.45,0,103.80614035087719,0,0,0,0,0
1,0,0,0,30,1,1,1,1,1,1,1,0,0,1,95.0,0,92.01290322580645,0,0,1,0,0
1,0,0,0,40,1,1,1,0,0,1,1,1,1,0,104.8,1,100.77926829268293,0,0,0,0,0
0,0,0,0,28,1,0,1,1,0,0,1,0,0,0,54.3,0,53.320689655172416,1,0,0,0,1
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,70.05,0,50.43333333333334,0,0,0,1,0
